game_id,season,game_date,game_month,home_team,home_team_abbr,away_team,away_team_abbr,ballpark,ballpark_city,park_factor,attendance,home_sp_name,home_sp_player_id,home_sp_era,home_sp_whip,home_sp_k9,home_sp_bb9,home_sp_innings_pitched,home_sp_wins,home_sp_losses,home_sp_days_rest,away_sp_name,away_sp_player_id,away_sp_era,away_sp_whip,away_sp_k9,away_sp_bb9,away_sp_innings_pitched,away_sp_wins,away_sp_losses,away_sp_days_rest,home_lineup_avg_ops,home_lineup_avg_ba,home_lineup_total_hr,home_lineup_avg_krate,home_lineup_avg_bbrate,home_lineup_avg_skill,away_lineup_avg_ops,away_lineup_avg_ba,away_lineup_total_hr,away_lineup_avg_krate,away_lineup_avg_bbrate,away_lineup_avg_skill,home_team_wins,home_team_losses,home_team_win_pct,home_team_run_diff,home_team_last10_wins,home_team_home_win_pct,home_team_runs_for,home_team_runs_against,away_team_wins,away_team_losses,away_team_win_pct,away_team_run_diff,away_team_last10_wins,away_team_away_win_pct,away_team_runs_for,away_team_runs_against,weather_condition,temperature_f,wind_mph,wind_direction,humidity_pct,precipitation_chance,ump_k_rate_bias,sp_era_diff,sp_whip_diff,sp_k9_diff,sp_bb9_diff,lineup_ops_diff,lineup_skill_diff,win_pct_diff,run_diff_diff,last10_wins_diff,home_win_prob_true,home_runs_scored,away_runs_scored,total_runs,run_margin,winner,loser
159,2,2023-08-06,8,Johnson Creek Mapaches,JCM,Northshore Bobbers,NSB,Mapaches Ballpark,Johnson Creek,0.96,902,Liam Schmidt,77,4.13,1.275,7.73,3.02,63.5,2,3,4,Liam Bauer,45,3.8,1.318,7.72,3.93,33.8,1,2,5,0.799,0.287,9,0.199,0.055,0.499,0.742,0.281,10,0.175,0.051,0.469,0,18,0.1,-46,2,0.25,94,140,17,9,0.654,20,7,0.667,181,161,Partly Cloudy,80.0,12.6,R-L,51,0.12,-0.0246,-0.33,0.043,0.01,0.91,0.057,0.03,-0.554,-66,-5,0.5836,4,7,11,-3,Northshore Bobbers,Johnson Creek Mapaches
160,2,2023-08-07,8,Johnson Creek Mapaches,JCM,Lakeside Beach Bums,LBB,Mapaches Ballpark,Johnson Creek,0.96,1066,Owen Vogel,78,4.33,1.29,8.25,2.49,19.8,1,3,4,Owen Mueller,59,3.91,1.199,8.6,3.82,14.7,1,2,4,0.799,0.287,9,0.199,0.055,0.499,0.735,0.271,3,0.204,0.045,0.466,1,19,0.095,-49,2,0.222,98,147,10,14,0.417,-14,5,0.4,123,137,Clear,61.8,11.7,L-R,58,0.02,-0.0158,-0.42,-0.091,-0.35,1.33,0.064,0.033,-0.322,-35,-3,0.4435,11,10,21,1,Johnson Creek Mapaches,Lakeside Beach Bums
161,2,2023-08-08,8,Johnson Creek Mapaches,JCM,Lakeside Beach Bums,LBB,Mapaches Ballpark,Johnson Creek,0.96,737,Jackson Dietrich,75,3.36,1.323,9.2,3.47,46.5,1,0,4,Nolan Xavier,60,3.4,1.389,8.66,4.4,35.8,0,3,4,0.799,0.287,9,0.199,0.055,0.499,0.735,0.271,3,0.204,0.045,0.466,1,19,0.136,-48,3,0.3,109,157,10,15,0.4,-15,5,0.4,133,148,Overcast,82.2,4.5,R-L,88,0.28,-0.0184,0.04,0.066,0.54,0.93,0.064,0.033,-0.264,-33,-2,0.4674,9,8,17,1,Johnson Creek Mapaches,Lakeside Beach Bums
162,2,2023-08-09,8,Johnson Creek Mapaches,JCM,Lakeside Beach Bums,LBB,Mapaches Ballpark,Johnson Creek,0.96,1168,Jackson Dietrich,75,3.36,1.323,9.2,3.47,46.5,1,0,4,Justin Ortega,61,2.63,1.336,8.49,3.76,71.0,1,2,5,0.799,0.287,9,0.199,0.055,0.499,0.735,0.271,3,0.204,0.045,0.466,0,19,0.174,-47,4,0.364,118,165,10,16,0.385,-16,5,0.4,141,157,Clear,81.5,15.1,In,51,0.02,-0.0029,-0.73,0.013,0.71,0.29,0.064,0.033,-0.211,-31,-1,0.5532,4,9,13,-5,Lakeside Beach Bums,Johnson Creek Mapaches
163,2,2023-08-11,8,Johnson Creek Mapaches,JCM,Waukesha Foxes,WKF,Mapaches Ballpark,Johnson Creek,0.96,1167,Jackson Dietrich,75,3.36,1.323,9.2,3.47,46.5,1,0,4,Zach Evans,91,3.1,1.386,8.19,3.76,84.4,1,0,6,0.799,0.287,9,0.199,0.055,0.499,0.759,0.275,12,0.158,0.056,0.471,0,20,0.167,-52,3,0.333,122,174,4,8,0.333,-14,4,0.5,60,74,Clear,75.4,8.9,Calm,58,0.02,0.0306,-0.26,0.063,1.01,0.29,0.04,0.028,-0.166,-38,-1,0.4035,2,6,8,-4,Waukesha Foxes,Johnson Creek Mapaches
164,2,2023-08-13,8,Johnson Creek Mapaches,JCM,Waukesha Foxes,WKF,Mapaches Ballpark,Johnson Creek,0.96,772,Eli Jorgensen,76,3.7,1.587,8.72,4.14,55.0,1,0,6,Ryan Hagen,92,3.81,1.515,6.2,3.82,11.9,0,4,7,0.799,0.287,9,0.199,0.055,0.499,0.759,0.275,12,0.158,0.056,0.471,0,21,0.16,-56,2,0.308,124,180,5,8,0.385,-10,5,0.5,66,76,Overcast,71.4,15.6,L-R,46,0.28,0.0276,0.11,-0.072,2.52,-0.32,0.04,0.028,-0.225,-46,-3,0.3102,1,3,4,-2,Waukesha Foxes,Johnson Creek Mapaches
165,2,2023-08-14,8,Johnson Creek Mapaches,JCM,Waukesha Foxes,WKF,Mapaches Ballpark,Johnson Creek,0.96,803,Liam Schmidt,77,4.13,1.275,7.73,3.02,63.5,2,3,4,Caleb Schmidt,93,2.88,1.317,10.84,2.74,68.1,3,1,5,0.799,0.287,9,0.199,0.055,0.499,0.759,0.275,12,0.158,0.056,0.471,1,22,0.154,-58,2,0.286,125,183,6,8,0.429,-8,6,0.5,69,77,Overcast,71.9,6.2,Calm,44,0.28,0.0097,-1.25,0.042,-3.11,-0.28,0.04,0.028,-0.275,-50,-4,0.3808,13,10,23,3,Johnson Creek Mapaches,Waukesha Foxes
166,2,2023-08-15,8,Waukesha Foxes,WKF,Maunesha River Rats,MRR,Foxes Ballpark,Waukesha,1.01,1670,Cole Davis,94,3.87,1.153,8.84,3.05,25.8,3,1,5,Derek Vandenberg,11,3.05,1.308,8.77,3.16,18.4,2,1,4,0.759,0.275,12,0.158,0.056,0.471,0.723,0.27,7,0.199,0.057,0.442,1,9,0.4,-11,6,0.5,79,90,11,16,0.407,-6,4,0.467,160,166,Clear,77.0,7.8,Calm,50,0.02,0.0303,-0.82,0.155,0.07,0.11,0.036,0.029,-0.007,-5,2,0.6794,7,6,13,1,Waukesha Foxes,Maunesha River Rats
167,2,2023-08-16,8,Waukesha Foxes,WKF,Maunesha River Rats,MRR,Foxes Ballpark,Waukesha,1.01,1747,Zach Evans,91,3.1,1.386,8.19,3.76,84.4,1,0,6,Luke Ehrhardt,12,3.76,1.392,7.01,3.63,29.6,0,3,5,0.759,0.275,12,0.158,0.056,0.471,0.723,0.27,7,0.199,0.057,0.442,1,9,0.438,-10,7,1.0,86,96,11,17,0.393,-7,4,0.467,166,173,Clear,68.4,15.2,Out,78,0.02,-0.003,0.66,0.006,1.18,-0.13,0.036,0.029,0.045,-3,3,0.663,4,2,6,2,Waukesha Foxes,Maunesha River Rats
168,2,2023-08-17,8,Waukesha Foxes,WKF,Maunesha River Rats,MRR,Foxes Ballpark,Waukesha,1.01,988,Zach Evans,91,3.1,1.386,8.19,3.76,84.4,1,0,6,Hunter Werner,13,4.09,1.363,6.8,3.87,55.2,0,2,4,0.759,0.275,12,0.158,0.056,0.471,0.723,0.27,7,0.199,0.057,0.442,1,9,0.471,-8,7,1.0,90,98,11,18,0.379,-9,4,0.467,168,177,Light Rain,73.5,6.2,L-R,48,0.65,0.0076,0.99,-0.023,1.39,0.11,0.036,0.029,0.092,1,3,0.7528,5,1,6,4,Waukesha Foxes,Maunesha River Rats
169,2,2023-08-18,8,Waukesha Foxes,WKF,Wisconsin Cheese Kings,WCK,Foxes Ballpark,Waukesha,1.01,968,Zach Evans,91,3.1,1.386,8.19,3.76,84.4,1,0,6,Brady Graham,27,4.35,1.119,9.07,3.75,52.4,3,1,5,0.759,0.275,12,0.158,0.056,0.471,0.749,0.273,10,0.19,0.055,0.487,1,9,0.5,-4,8,1.0,95,99,24,3,0.889,60,8,0.933,193,133,Light Rain,71.3,4.8,L-R,36,0.65,0.0228,1.25,-0.267,-0.88,-0.01,0.01,-0.016,-0.389,-64,0,0.3768,5,3,8,2,Waukesha Foxes,Wisconsin Cheese Kings
170,2,2023-08-19,8,Waukesha Foxes,WKF,Wisconsin Cheese Kings,WCK,Foxes Ballpark,Waukesha,1.01,1662,Ryan Hagen,92,3.81,1.515,6.2,3.82,11.9,0,4,7,Parker Yates,28,3.91,1.244,8.46,3.65,20.9,1,0,5,0.759,0.275,12,0.158,0.056,0.471,0.749,0.273,10,0.19,0.055,0.487,0,9,0.526,-2,8,1.0,100,102,24,4,0.857,58,7,0.933,196,138,Windy,72.5,14.5,Calm,56,0.08,0.0169,0.1,-0.271,-2.26,-0.17,0.01,-0.016,-0.331,-60,1,0.4365,3,5,8,-2,Wisconsin Cheese Kings,Waukesha Foxes
171,2,2023-08-21,8,Waukesha Foxes,WKF,Wisconsin Cheese Kings,WCK,Foxes Ballpark,Waukesha,1.01,1732,Caleb Schmidt,93,2.88,1.317,10.84,2.74,68.1,3,1,5,Garrett Bauer,29,2.85,1.232,9.98,2.11,65.7,4,1,7,0.759,0.275,12,0.158,0.056,0.471,0.749,0.273,10,0.19,0.055,0.487,0,10,0.5,-4,8,0.8,103,107,25,4,0.862,60,7,0.933,201,141,Clear,78.3,7.7,In,53,0.02,0.0142,-0.03,-0.085,0.86,-0.63,0.01,-0.016,-0.362,-64,1,0.4669,5,7,12,-2,Wisconsin Cheese Kings,Waukesha Foxes
172,2,2023-08-22,8,Waukesha Foxes,WKF,Northshore Bobbers,NSB,Foxes Ballpark,Waukesha,1.01,1684,Cole Davis,94,3.87,1.153,8.84,3.05,25.8,3,1,5,Cameron Novak,43,4.23,1.414,7.51,3.14,31.9,0,2,5,0.759,0.275,12,0.158,0.056,0.471,0.742,0.281,10,0.175,0.051,0.469,1,11,0.476,-6,7,0.667,108,114,18,9,0.667,23,7,0.667,188,165,Windy,69.4,13.6,In,85,0.08,0.0019,0.36,0.261,1.33,0.09,0.017,0.002,-0.191,-29,0,0.7337,9,4,13,5,Waukesha Foxes,Northshore Bobbers
173,2,2023-08-24,8,Waukesha Foxes,WKF,Northshore Bobbers,NSB,Foxes Ballpark,Waukesha,1.01,1525,Zach Evans,91,3.1,1.386,8.19,3.76,84.4,1,0,6,Sawyer Hagen,44,2.76,1.348,8.86,2.7,68.9,0,0,5,0.759,0.275,12,0.158,0.056,0.471,0.742,0.281,10,0.175,0.051,0.469,1,11,0.5,-1,7,0.714,117,118,18,10,0.643,18,6,0.667,192,174,Partly Cloudy,65.5,11.6,Calm,35,0.12,-0.0281,-0.34,-0.038,-0.67,-1.06,0.017,0.002,-0.143,-19,1,0.571,8,5,13,3,Waukesha Foxes,Northshore Bobbers
174,2,2023-08-25,8,Waukesha Foxes,WKF,Northshore Bobbers,NSB,Foxes Ballpark,Waukesha,1.01,1712,Zach Evans,91,3.1,1.386,8.19,3.76,84.4,1,0,6,Liam Bauer,45,3.8,1.318,7.72,3.93,33.8,1,2,5,0.759,0.275,12,0.158,0.056,0.471,0.742,0.281,10,0.175,0.051,0.469,0,11,0.522,2,7,0.75,125,123,18,11,0.621,15,6,0.667,197,182,Partly Cloudy,79.3,4.2,Calm,78,0.12,-0.0016,0.7,-0.068,0.47,0.17,0.017,0.002,-0.099,-13,1,0.3222,2,8,10,-6,Northshore Bobbers,Waukesha Foxes
175,2,2023-08-26,8,Waukesha Foxes,WKF,Lakeside Beach Bums,LBB,Foxes Ballpark,Waukesha,1.01,1645,Zach Evans,91,3.1,1.386,8.19,3.76,84.4,1,0,6,Owen Mueller,59,3.91,1.199,8.6,3.82,14.7,1,2,4,0.759,0.275,12,0.158,0.056,0.471,0.735,0.271,3,0.204,0.045,0.466,0,12,0.5,-4,6,0.667,127,131,11,16,0.407,-11,6,0.4,150,161,Clear,85.1,7.4,L-R,81,0.02,0.0094,0.81,-0.187,-0.41,0.06,0.024,0.005,0.093,7,0,0.5776,8,12,20,-4,Lakeside Beach Bums,Waukesha Foxes
176,2,2023-08-27,8,Waukesha Foxes,WKF,Lakeside Beach Bums,LBB,Foxes Ballpark,Waukesha,1.01,1987,Ryan Hagen,92,3.81,1.515,6.2,3.82,11.9,0,4,7,Nolan Xavier,60,3.4,1.389,8.66,4.4,35.8,0,3,4,0.759,0.275,12,0.158,0.056,0.471,0.735,0.271,3,0.204,0.045,0.466,1,13,0.48,-8,6,0.6,135,143,12,16,0.429,-7,6,0.4,162,169,Partly Cloudy,88.7,10.9,Calm,81,0.12,0.0164,-0.41,-0.126,-2.46,0.58,0.024,0.005,0.051,-1,0,0.4827,5,4,9,1,Waukesha Foxes,Lakeside Beach Bums
177,2,2023-08-28,8,Waukesha Foxes,WKF,Lakeside Beach Bums,LBB,Foxes Ballpark,Waukesha,1.01,1523,Caleb Schmidt,93,2.88,1.317,10.84,2.74,68.1,3,1,5,Justin Ortega,61,2.63,1.336,8.49,3.76,71.0,1,2,5,0.759,0.275,12,0.158,0.056,0.471,0.735,0.271,3,0.204,0.045,0.466,0,13,0.5,-7,6,0.636,140,147,12,17,0.414,-8,5,0.4,166,174,Overcast,72.0,15.0,R-L,88,0.28,-0.0273,-0.25,0.019,2.35,1.02,0.024,0.005,0.086,1,1,0.5417,7,9,16,-2,Lakeside Beach Bums,Waukesha Foxes
178,2,2023-08-29,8,Waukesha Foxes,WKF,Johnson Creek Mapaches,JCM,Foxes Ballpark,Waukesha,1.01,1921,Cole Davis,94,3.87,1.153,8.84,3.05,25.8,3,1,5,Jackson Dietrich,75,3.36,1.323,9.2,3.47,46.5,1,0,4,0.759,0.275,12,0.158,0.056,0.471,0.799,0.287,9,0.199,0.055,0.499,0,14,0.481,-9,5,0.583,147,156,5,22,0.185,-55,3,0.333,138,193,Windy,87.3,7.2,R-L,42,0.08,-0.0271,-0.51,0.17,-0.36,0.42,-0.04,-0.028,0.296,46,2,0.6479,6,10,16,-4,Johnson Creek Mapaches,Waukesha Foxes
179,2,2023-08-31,8,Waukesha Foxes,WKF,Johnson Creek Mapaches,JCM,Foxes Ballpark,Waukesha,1.01,1614,Zach Evans,91,3.1,1.386,8.19,3.76,84.4,1,0,6,Eli Jorgensen,76,3.7,1.587,8.72,4.14,55.0,1,0,6,0.759,0.275,12,0.158,0.056,0.471,0.799,0.287,9,0.199,0.055,0.499,1,15,0.464,-13,4,0.538,153,166,6,22,0.214,-51,4,0.333,148,199,Partly Cloudy,79.8,15.0,Out,86,0.12,-0.0054,0.6,0.201,-0.53,0.38,-0.04,-0.028,0.25,38,0,0.8208,8,3,11,5,Waukesha Foxes,Johnson Creek Mapaches
180,2,2023-09-01,9,Waukesha Foxes,WKF,Johnson Creek Mapaches,JCM,Foxes Ballpark,Waukesha,1.01,2024,Zach Evans,91,3.1,1.386,8.19,3.76,84.4,1,0,6,Liam Schmidt,77,4.13,1.275,7.73,3.02,63.5,2,3,4,0.759,0.275,12,0.158,0.056,0.471,0.799,0.287,9,0.199,0.055,0.499,1,15,0.483,-8,4,0.571,161,169,6,23,0.207,-56,4,0.333,151,207,Clear,82.1,6.3,Out,43,0.02,-0.0023,1.03,-0.111,0.46,-0.74,-0.04,-0.028,0.276,48,0,0.7045,6,4,10,2,Waukesha Foxes,Johnson Creek Mapaches
181,3,2024-05-16,5,Maunesha River Rats,MRR,Wisconsin Cheese Kings,WCK,River Rats Ballpark,Maunesha,1.02,1698,Derek Vandenberg,11,3.05,1.308,8.77,3.16,18.4,2,1,4,Brady Graham,27,4.35,1.119,9.07,3.75,52.4,3,1,5,0.723,0.27,7,0.199,0.057,0.442,0.749,0.273,10,0.19,0.055,0.487,1,0,0.5,0,0,0.5,0,0,0,0,0.5,0,0,0.5,0,0,Clear,71.8,16.7,Out,77,0.02,-0.011,1.3,-0.189,-0.3,0.59,-0.026,-0.045,0.0,0,0,0.4636,4,2,6,2,Maunesha River Rats,Wisconsin Cheese Kings
182,3,2024-05-17,5,Maunesha River Rats,MRR,Wisconsin Cheese Kings,WCK,River Rats Ballpark,Maunesha,1.02,1675,Luke Ehrhardt,12,3.76,1.392,7.01,3.63,29.6,0,3,5,Parker Yates,28,3.91,1.244,8.46,3.65,20.9,1,0,5,0.723,0.27,7,0.199,0.057,0.442,0.749,0.273,10,0.19,0.055,0.487,1,0,1.0,2,1,1.0,4,2,0,1,0.0,-2,0,0.5,2,4,Clear,59.9,14.4,Out,68,0.02,-0.0056,0.15,-0.148,-1.45,0.02,-0.026,-0.045,1.0,4,1,0.8535,6,2,8,4,Maunesha River Rats,Wisconsin Cheese Kings
183,3,2024-05-18,5,Maunesha River Rats,MRR,Wisconsin Cheese Kings,WCK,River Rats Ballpark,Maunesha,1.02,1800,Hunter Werner,13,4.09,1.363,6.8,3.87,55.2,0,2,4,Garrett Bauer,29,2.85,1.232,9.98,2.11,65.7,4,1,7,0.723,0.27,7,0.199,0.057,0.442,0.749,0.273,10,0.19,0.055,0.487,1,0,1.0,6,2,1.0,10,4,0,2,0.0,-6,0,0.5,4,10,Partly Cloudy,57.6,5.6,In,71,0.12,-0.0019,-1.24,-0.131,-3.18,-1.76,-0.026,-0.045,1.0,12,2,0.8729,3,1,4,2,Maunesha River Rats,Wisconsin Cheese Kings
184,3,2024-05-21,5,Maunesha River Rats,MRR,Northshore Bobbers,NSB,River Rats Ballpark,Maunesha,1.02,1717,Liam Lehmann,14,1.97,1.211,8.81,3.2,26.4,1,1,5,Cameron Novak,43,4.23,1.414,7.51,3.14,31.9,0,2,5,0.723,0.27,7,0.199,0.057,0.442,0.742,0.281,10,0.175,0.051,0.469,1,0,1.0,8,3,1.0,13,5,0,0,0.5,0,0,0.5,0,0,Clear,63.6,5.7,In,84,0.02,0.0199,2.26,0.203,1.3,-0.06,-0.019,-0.027,0.5,8,3,0.7533,6,4,10,2,Maunesha River Rats,Northshore Bobbers
185,3,2024-05-22,5,Maunesha River Rats,MRR,Northshore Bobbers,NSB,River Rats Ballpark,Maunesha,1.02,1390,Derek Vandenberg,11,3.05,1.308,8.77,3.16,18.4,2,1,4,Sawyer Hagen,44,2.76,1.348,8.86,2.7,68.9,0,0,5,0.723,0.27,7,0.199,0.057,0.442,0.742,0.281,10,0.175,0.051,0.469,1,0,1.0,10,4,1.0,19,9,0,1,0.0,-2,0,0.5,4,6,Windy,67.7,8.4,In,52,0.08,0.0048,-0.29,0.04,-0.09,-0.46,-0.019,-0.027,1.0,12,4,0.8995,7,4,11,3,Maunesha River Rats,Northshore Bobbers
186,3,2024-05-23,5,Maunesha River Rats,MRR,Northshore Bobbers,NSB,River Rats Ballpark,Maunesha,1.02,1127,Derek Vandenberg,11,3.05,1.308,8.77,3.16,18.4,2,1,4,Liam Bauer,45,3.8,1.318,7.72,3.93,33.8,1,2,5,0.723,0.27,7,0.199,0.057,0.442,0.742,0.281,10,0.175,0.051,0.469,1,0,1.0,13,5,1.0,26,13,0,2,0.0,-5,0,0.5,8,13,Light Rain,53.7,12.0,Calm,36,0.65,0.0095,0.75,0.01,1.05,0.77,-0.019,-0.027,1.0,18,5,0.8569,3,2,5,1,Maunesha River Rats,Northshore Bobbers
187,3,2024-05-24,5,Maunesha River Rats,MRR,Lakeside Beach Bums,LBB,River Rats Ballpark,Maunesha,1.02,961,Derek Vandenberg,11,3.05,1.308,8.77,3.16,18.4,2,1,4,Owen Mueller,59,3.91,1.199,8.6,3.82,14.7,1,2,4,0.723,0.27,7,0.199,0.057,0.442,0.735,0.271,3,0.204,0.045,0.466,0,0,1.0,14,6,1.0,29,15,0,0,0.5,0,0,0.5,0,0,Light Rain,75.6,17.9,L-R,51,0.65,0.0044,0.86,-0.109,0.17,0.66,-0.012,-0.024,0.5,14,6,0.4953,4,8,12,-4,Lakeside Beach Bums,Maunesha River Rats
188,3,2024-05-25,5,Maunesha River Rats,MRR,Lakeside Beach Bums,LBB,River Rats Ballpark,Maunesha,1.02,1800,Luke Ehrhardt,12,3.76,1.392,7.01,3.63,29.6,0,3,5,Nolan Xavier,60,3.4,1.389,8.66,4.4,35.8,0,3,4,0.723,0.27,7,0.199,0.057,0.442,0.735,0.271,3,0.204,0.045,0.466,0,1,0.857,10,6,0.857,33,23,1,0,1.0,4,1,0.5,8,4,Clear,57.4,19.7,In,88,0.02,0.009,-0.36,-0.003,-1.65,0.77,-0.012,-0.024,-0.143,6,5,0.6299,5,7,12,-2,Lakeside Beach Bums,Maunesha River Rats
189,3,2024-05-26,5,Maunesha River Rats,MRR,Lakeside Beach Bums,LBB,River Rats Ballpark,Maunesha,1.02,1665,Hunter Werner,13,4.09,1.363,6.8,3.87,55.2,0,2,4,Justin Ortega,61,2.63,1.336,8.49,3.76,71.0,1,2,5,0.723,0.27,7,0.199,0.057,0.442,0.735,0.271,3,0.204,0.045,0.466,1,2,0.75,8,6,0.75,38,30,2,0,1.0,6,2,0.5,15,9,Clear,56.1,14.4,Out,42,0.02,-0.0226,-1.46,-0.027,-1.69,-0.11,-0.012,-0.024,-0.25,2,4,0.4834,6,4,10,2,Maunesha River Rats,Lakeside Beach Bums
190,3,2024-05-28,5,Maunesha River Rats,MRR,Johnson Creek Mapaches,JCM,River Rats Ballpark,Maunesha,1.02,1546,Liam Lehmann,14,1.97,1.211,8.81,3.2,26.4,1,1,5,Jackson Dietrich,75,3.36,1.323,9.2,3.47,46.5,1,0,4,0.723,0.27,7,0.199,0.057,0.442,0.799,0.287,9,0.199,0.055,0.499,1,2,0.778,10,7,0.778,44,34,0,0,0.5,0,0,0.5,0,0,Partly Cloudy,62.6,9.2,Calm,78,0.12,0.0131,1.39,0.112,-0.39,0.27,-0.076,-0.057,0.278,10,7,0.6922,8,3,11,5,Maunesha River Rats,Johnson Creek Mapaches
191,3,2024-05-30,5,Maunesha River Rats,MRR,Johnson Creek Mapaches,JCM,River Rats Ballpark,Maunesha,1.02,1466,Derek Vandenberg,11,3.05,1.308,8.77,3.16,18.4,2,1,4,Eli Jorgensen,76,3.7,1.587,8.72,4.14,55.0,1,0,6,0.723,0.27,7,0.199,0.057,0.442,0.799,0.287,9,0.199,0.055,0.499,1,2,0.8,15,8,0.8,52,37,0,1,0.0,-5,0,0.5,3,8,Partly Cloudy,47.2,18.9,Calm,83,0.12,0.0251,0.65,0.279,0.05,0.98,-0.076,-0.057,0.8,20,8,0.9023,9,8,17,1,Maunesha River Rats,Johnson Creek Mapaches
192,3,2024-05-31,5,Maunesha River Rats,MRR,Johnson Creek Mapaches,JCM,River Rats Ballpark,Maunesha,1.02,1314,Derek Vandenberg,11,3.05,1.308,8.77,3.16,18.4,2,1,4,Liam Schmidt,77,4.13,1.275,7.73,3.02,63.5,2,3,4,0.723,0.27,7,0.199,0.057,0.442,0.799,0.287,9,0.199,0.055,0.499,1,2,0.818,16,8,0.818,61,45,0,2,0.0,-6,0,0.5,11,17,Partly Cloudy,70.4,13.5,Calm,42,0.12,0.0303,1.08,-0.033,1.04,-0.14,-0.076,-0.057,0.818,22,8,0.5898,10,2,12,8,Maunesha River Rats,Johnson Creek Mapaches
193,3,2024-06-01,6,Maunesha River Rats,MRR,Waukesha Foxes,WKF,River Rats Ballpark,Maunesha,1.02,1558,Derek Vandenberg,11,3.05,1.308,8.77,3.16,18.4,2,1,4,Zach Evans,91,3.1,1.386,8.19,3.76,84.4,1,0,6,0.723,0.27,7,0.199,0.057,0.442,0.759,0.275,12,0.158,0.056,0.471,0,2,0.833,24,8,0.833,71,47,0,0,0.5,0,0,0.5,0,0,Clear,74.7,11.6,In,55,0.02,-0.0018,0.05,0.078,0.58,0.6,-0.036,-0.029,0.333,24,8,0.6863,4,8,12,-4,Waukesha Foxes,Maunesha River Rats
194,3,2024-06-02,6,Maunesha River Rats,MRR,Waukesha Foxes,WKF,River Rats Ballpark,Maunesha,1.02,1434,Luke Ehrhardt,12,3.76,1.392,7.01,3.63,29.6,0,3,5,Ryan Hagen,92,3.81,1.515,6.2,3.82,11.9,0,4,7,0.723,0.27,7,0.199,0.057,0.442,0.759,0.275,12,0.158,0.056,0.471,0,3,0.769,20,7,0.769,75,55,1,0,1.0,4,1,0.5,8,4,Partly Cloudy,69.3,4.4,In,85,0.12,0.0193,0.05,0.123,0.81,0.19,-0.036,-0.029,-0.231,16,6,0.5109,4,9,13,-5,Waukesha Foxes,Maunesha River Rats
195,3,2024-06-03,6,Maunesha River Rats,MRR,Waukesha Foxes,WKF,River Rats Ballpark,Maunesha,1.02,1498,Hunter Werner,13,4.09,1.363,6.8,3.87,55.2,0,2,4,Caleb Schmidt,93,2.88,1.317,10.84,2.74,68.1,3,1,5,0.723,0.27,7,0.199,0.057,0.442,0.759,0.275,12,0.158,0.056,0.471,1,4,0.714,15,6,0.714,79,64,2,0,1.0,9,2,0.5,17,8,Partly Cloudy,71.5,10.4,R-L,71,0.12,-0.0028,-1.21,-0.046,-4.04,-1.13,-0.036,-0.029,-0.286,6,4,0.4822,6,5,11,1,Maunesha River Rats,Waukesha Foxes
196,3,2024-06-05,6,Wisconsin Cheese Kings,WCK,Maunesha River Rats,MRR,Cheese Kings Ballpark,Madison,0.97,1522,Brady Graham,27,4.35,1.119,9.07,3.75,52.4,3,1,5,Liam Lehmann,14,1.97,1.211,8.81,3.2,26.4,1,1,5,0.749,0.273,10,0.19,0.055,0.487,0.723,0.27,7,0.199,0.057,0.442,1,3,0.0,-8,0,0.5,5,13,11,4,0.733,16,6,0.733,85,69,Overcast,82.9,3.4,L-R,71,0.28,0.0028,-2.38,0.092,0.26,-0.55,0.026,0.045,-0.733,-24,-6,0.5947,5,4,9,1,Wisconsin Cheese Kings,Maunesha River Rats
197,3,2024-06-06,6,Wisconsin Cheese Kings,WCK,Maunesha River Rats,MRR,Cheese Kings Ballpark,Madison,0.97,1804,Parker Yates,28,3.91,1.244,8.46,3.65,20.9,1,0,5,Derek Vandenberg,11,3.05,1.308,8.77,3.16,18.4,2,1,4,0.749,0.273,10,0.19,0.055,0.487,0.723,0.27,7,0.199,0.057,0.442,1,3,0.25,-7,1,1.0,10,17,11,5,0.688,15,5,0.733,89,74,Partly Cloudy,70.9,3.5,In,72,0.12,0.0305,-0.86,0.064,-0.31,-0.49,0.026,0.045,-0.438,-22,-4,0.495,5,4,9,1,Wisconsin Cheese Kings,Maunesha River Rats
198,3,2024-06-07,6,Wisconsin Cheese Kings,WCK,Maunesha River Rats,MRR,Cheese Kings Ballpark,Madison,0.97,1846,Garrett Bauer,29,2.85,1.232,9.98,2.11,65.7,4,1,7,Derek Vandenberg,11,3.05,1.308,8.77,3.16,18.4,2,1,4,0.749,0.273,10,0.19,0.055,0.487,0.723,0.27,7,0.199,0.057,0.442,0,3,0.4,-6,2,1.0,15,21,11,6,0.647,14,5,0.733,93,79,Partly Cloudy,75.9,11.4,Out,47,0.12,-0.0183,0.2,0.076,1.21,1.05,0.026,0.045,-0.247,-20,-3,0.6962,4,5,9,-1,Maunesha River Rats,Wisconsin Cheese Kings
